assessment_event_id,program_id_anon,activity_title,activity_id,activity_event_id,creator_id_anon,activity_event_date,activity_event_created_date,evidence_recorded_date,assessment_event_creation_date,expiration_date,rater_id_anon,rater_role_during_event,subject_id_anon,subject_role_during_event,subject_pgy_now,subject_pgy_during_event,created_by,instrument_title,instrument_id,activity_value,activity_anchor,age_value,age_anchor,assessment_type_value,assessment_type_anchor,commitment_to_growth_and_learning_value,collaborating_with_others_value,complexity_value,complexity_anchor,diagnosis_value,diagnosis_anchor,duration_of_observation_value,duration_of_observation_anchor,family_centered_care_value,feedback_value,knowing_limits_and_help_seeking_value,next_level_value,professional_behaviors_and_responsibilities_value,providing_high_value_care_value,plan_value,plan_anchor,procedure_value,procedure_anchor,readiness_for_practice_value,readiness_for_practice_anchor,setting_value,supervision_value,supervision_anchor,why_value
fc31addb-9651-4815-aae1-5b5ef8de95b9,3625e2dbb11672b04f9fb8e1cedd897b,ACUTE COMMON PROBLEM of a term/near term newborn,e9515dce-4be7-11f0-b510-d3d189446bbe,e1dd47da-7cda-4f3e-bcf0-9a7bf3e889a2,bc72858e68c7772dad47f71fa7a62b4d,2025-10-11 06:00:00.000,2025-10-11 06:00:00.000,2025-10-14 18:07:28.596,2025-10-14 18:05:27.904,2025-10-18 06:00:00.000,bc72858e68c7772dad47f71fa7a62b4d,Attending,dc46109819d428ff398e19520453933c,Trainee,2,2,Attending,"Manage a newborn with an acute, common diagnosis",c5bcd1f4-eb95-41cb-9fc4-a7554b83fbf3,,,,,,,,,2,Moderate,6,Poor weight gain,,,,"There were multiple examples during ***'s week in the ICN where she had appropriate feeding plans for late preterm infants who weren't growing well. She almost always did what I would do - and if she didn't, she would just have a slightly more conservative plan. I have no concerns about her ability to care for these infants on her own. No suggestions for improvement",,,,,,,,,,,NICU/PICU,5,"RESIDENT LED CARE WITHOUT SUPERVISION NEEDED: May benefit from continued learning and growth; however, care would have been safe and effective without a supervisor",
ff603679-4d1e-4fd3-8749-f4ae9a9dc72c,3625e2dbb11672b04f9fb8e1cedd897b,Single Free Text Question- GENERAL FEEDBACK,f088b1a8-4bc1-11f0-a68b-c3f16f1f25d3,144586b2-699d-41ce-9078-dbe19e7f8f9f,a22c7c0c0ea38ad7a94c13f26e3b1bb3,2025-10-03 02:22:37.000,2025-10-03 02:22:37.000,2025-10-03 02:24:52.299,2025-10-03 02:23:19.926,2025-10-10 02:22:37.000,a22c7c0c0ea38ad7a94c13f26e3b1bb3,Attending,4d6c13d7c1cc86bca3b3752c5937927c,Trainee,2,2,Attending,General Feedback (narrative questions only),c54cf74f-df33-4d67-89fd-08ef4110f5d5,,,,,1,Based on a single encounter or day,,,,,,,,,,Dr. ****** joined me for neuromotor Clinic. She did an excellent history on a very complex patient history. She was able to obtain the information in a compassionate and organized fashion. It was something she did without hesitation and with ease.,,We had time today to teach about the detailed neurologic examination of an infant,,,,,,,,,Other Subspeciality,,,
0064e522-f220-43b9-96ad-e899ce1bf6bb,3625e2dbb11672b04f9fb8e1cedd897b,ACUTE COMMON PROBLEM,30aba215-267e-4169-85ac-771de3294939,e65e80b0-a46d-4fd3-96d7-565cad9ecc39,5f3eee05b80a7b435a9ad543e4aac7f9,2025-10-31 14:36:52.000,2025-10-31 14:36:52.000,2025-11-06 03:28:23.720,2025-10-31 14:40:29.702,2025-11-07 14:36:52.000,2545a963ff70d73f9c8c3c8a32036ed9,Attending,5f3eee05b80a7b435a9ad543e4aac7f9,Trainee,3,3,Trainee,ACUTE COMMON PROBLEM (ED),ee2f7072-c7ab-4497-97ba-04f383b0eb3a,,,,,,,,,3,Complex,31,Other,,,,"****, you did a great job explaining syncope and the possible/probable causes, and ruling out/asking appropriate questions for the 'red flag' symptoms. You were reassuring while suggesting concrete steps to improve symptoms and clear 'what to come back for' precautions.",,,,,,,,,,,ED,5,"RESIDENT LED CARE WITHOUT SUPERVISION NEEDED: May benefit from continued learning and growth; however, care would have been safe and effective without a supervisor",
03489c20-692f-4e86-8608-7f8474674ac5,3625e2dbb11672b04f9fb8e1cedd897b,ACUTE COMMON PROBLEM,30aba215-267e-4169-85ac-771de3294939,a9b10eeb-b252-4a44-9288-e325f814368e,9cfdb5689dbfce1d9bc8201a6b4b74d3,2025-10-30 08:30:00.000,2025-10-30 08:30:00.000,2025-10-31 15:35:29.817,2025-10-30 22:44:39.522,2025-11-06 08:30:00.000,d507213b87a61afdbaa713e51c1dce5f,Attending,9cfdb5689dbfce1d9bc8201a6b4b74d3,Trainee,3,3,Trainee,ACUTE COMMON PROBLEM (ED),ee2f7072-c7ab-4497-97ba-04f383b0eb3a,,,,,,,,,1,Straightforward,30,Viral Illness,,,,Took ownership of her patients with little need of supervision. Great notes!,,,,,,,,,,,ED,5,"RESIDENT LED CARE WITHOUT SUPERVISION NEEDED: May benefit from continued learning and growth; however, care would have been safe and effective without a supervisor",
07a410fc-34ca-4000-8cdc-388f946eb59c,3625e2dbb11672b04f9fb8e1cedd897b,BEHAVIOR MENTAL HEALTH PROBLEM,bddd2ebd-4056-4591-acf6-09a4ecab5066,27738648-9319-437c-aa1d-1d707505096f,4ddf2220f1bd1bff5acde9d4a429c9d2,2025-07-15 03:22:28.404,2025-07-15 03:22:28.404,2025-07-15 03:27:29.799,2025-07-15 03:26:30.672,2025-07-22 03:22:28.404,4ddf2220f1bd1bff5acde9d4a429c9d2,Attending,e45cd5cbd7d7e439353acb2f76a61f8d,Trainee,3,3,Attending,Assess and manage a patient with a common behavior/mental health problem,df101593-9768-4981-b739-b5937c875ab1,,,,,,,,,2,Moderate,8,Suicide or Self-Harm,,,,"You did a really nice job with your mental health visits today. You have an approachable style that helped those adolescents feel safe and able to open up-it's clear they trusted you. As you keep getting more experience, I'd suggest focusing on getting even more comfortable with the mental health screeners-knowing when and how to use them, and what the results really mean. Also, take some time to learn about safety planning so you're ready for those situations when they come up. You've got a great foundation for working with teens, and building on these skills will make you even stronger in this area.",,,,,,,,,,,Primary Care Clinic,4,"RESIDENT LED CARE WITH MINIMAL SUPERVISION NEEDED: Resident directed care, supervision only led to small adjustments in care",
07d880a0-74d0-4828-94c7-45017dfbf3e7,3625e2dbb11672b04f9fb8e1cedd897b,ACUTE COMMON PROBLEM,902f271b-ec66-4170-8719-e6ccdd7dd19a,10dc348a-cc28-4d0a-9112-77b2aa32a7bd,9ee00da1f974bd74f171de54b9e14d71,2025-07-16 00:06:12.000,2025-07-16 00:06:12.000,2025-07-16 00:13:29.078,2025-07-16 00:09:02.368,2025-07-23 00:06:12.000,9ee00da1f974bd74f171de54b9e14d71,Attending,22377b234498112a71ccb0322027188e,Trainee,3,3,Attending,"Manage a newborn with an acute, common diagnosis",c5bcd1f4-eb95-41cb-9fc4-a7554b83fbf3,,,,,,,,,2,Moderate,2,Indirect hyperbilirubinemia,,,,"We had several newborns this week with hyperbilirubinemia. You understood, not only normal management of high bilirubin in newborns related to the algorithm, but you also understood nuances of ensuring that feeding and nutrition were being maximized and considering reasons for adjusting recommendations from the app like loss of sticker and family desire to discharge.",,,,,,,,,,,Nursery/Delivery,5,"RESIDENT LED CARE WITHOUT SUPERVISION NEEDED: May benefit from continued learning and growth; however, care would have been safe and effective without a supervisor",
0e5117d6-c0a2-49ae-b5e8-e020592aead7,3625e2dbb11672b04f9fb8e1cedd897b,Single Free Text Question- GENERAL FEEDBACK,59d9e41a-4bc2-11f0-89c7-af564fce422f,1ac74710-f96e-4f8a-8511-49c57625aa13,bc72858e68c7772dad47f71fa7a62b4d,2025-09-25 06:00:00.000,2025-09-25 06:00:00.000,2025-09-28 16:20:51.155,2025-09-28 16:18:55.898,2025-10-02 06:00:00.000,bc72858e68c7772dad47f71fa7a62b4d,Attending,a624fbf574b2602f2d6c240341d80aed,Trainee,3,3,Attending,General Feedback (narrative questions only),c54cf74f-df33-4d67-89fd-08ef4110f5d5,,,,,1,Based on a single encounter or day,,,,,,,,,,"This is from ******* 9.**. ***** worked with two medical students and seemed to thrive. He was genuinely excited to share his knowledge with both of them. My next level for him would be to develop some more in-depth 5-minute chalk talks that he can share about different topics - ie develop one for HSP and then when the patient comes in with rash and leg pain, it can easily lend itself to more specifics that can be shared.",,see above,,,,,,,,,Primary Care Clinic,,,
1545f362-9ba9-4a9d-a112-6238d3bc2497,3625e2dbb11672b04f9fb8e1cedd897b,LEAD a Team and/or SUPERVISE others,81af5e1f-5236-4d7f-a489-2a6b214146da,18d5ffec-8608-4e5b-95d7-572bdd57f50e,bc72858e68c7772dad47f71fa7a62b4d,2025-08-09 06:00:00.000,2025-08-09 06:00:00.000,2025-08-12 17:48:44.490,2025-08-12 17:46:21.679,2025-08-16 06:00:00.000,bc72858e68c7772dad47f71fa7a62b4d,Attending,a624fbf574b2602f2d6c240341d80aed,Trainee,3,3,Attending,"Lead, supervise, and collaborate with other members of the healthcare team",0e160f52-09fb-499c-a74d-5af4602aa763,1,"Lead a healthcare team (e.g., during rounds or an acute care event)",,,,,,,2,Moderate,,,,,,"***** was in charge of the community interns for the time that this eval was done. he recognizes that he struggled knowing which intern to support - and felt like it was a little scattered. One thing I would recommend is to coordinate/plan with the attendings to figure out if one intern needs more support in presenting accurate information, doing notes, etc - proactive planning could make things feel more organized.",,,,,,,,,,,Nursery/Delivery,4,"RESIDENT LED CARE WITH MINIMAL SUPERVISION NEEDED: Resident directed care, supervision only led to small adjustments in care",
1603f2ca-0de4-44d0-9916-004fdc646549,3625e2dbb11672b04f9fb8e1cedd897b,LONGITUDINAL CONTINUITY CLINIC ASSESSMENT,4b877510-e4cf-4a2a-aa62-3a346fe0e2f0,6d1c3c5c-7ff8-4d43-9f92-212d29b11902,5dcc07c9e36aabb9f2801df9fffc186e,2025-10-24 17:34:29.134,2025-10-24 17:34:29.134,2025-10-24 17:37:50.511,2025-10-24 17:35:07.160,2025-10-31 17:34:29.134,5dcc07c9e36aabb9f2801df9fffc186e,Attending,a12c2d9c25c9072f5c9c30d390d44736,Trainee,3,3,Attending,LONGITUDINAL CONTINUITY CLINIC,8939b0fc-3570-4434-b51b-7def87f5ea18,,,,,,,,,,,,,2,5-11 clinic sessions,,,,,,,5,The resident does not usually require help with the plan,,,1,Yes,Primary Care Clinic,4,Rarely or never,***** does a great job in LOE. She is able to collect a history and communicates well with family. I find that I rarely have to go into the room. She knows what is needed at each WCC and understands most common acute chief complains and so is able to formulate plans independently and communicate them to the family. She knows the clinic well and understands where to find resources. I believe she has the skills to search out answers in case she does not know them and would be ready to practice independently. She also knows her limits and knows when to ask for help.
1687ec2d-cd7d-4ac9-ada4-deac48041ebf,3625e2dbb11672b04f9fb8e1cedd897b,Single Free Text Question- GENERAL FEEDBACK,06c814d2-4bc1-11f0-9e6f-9f3b9bf323fa,d273a3f3-ef79-422c-b764-891d231d34e8,d8eefe05d9a10781c4ae749750fe0a22,2025-07-18 22:33:07.000,2025-07-18 22:33:07.000,2025-07-18 22:40:16.060,2025-07-18 22:34:06.344,2025-07-25 22:33:07.000,d8eefe05d9a10781c4ae749750fe0a22,Attending,a624fbf574b2602f2d6c240341d80aed,Trainee,3,3,Attending,General Feedback (narrative questions only),c54cf74f-df33-4d67-89fd-08ef4110f5d5,,,,,2,Based on multiple personal observations,,,,,,,,,,"***** stated he was hoping to improve his detailedness from the last rotation. I think overall he did a great job with this! Good job improving!! One thing we discussed was that *****'s assessment and plans can get distracting. He often asks questions about seemingly random things or brings up esoteric diagnoses that then require a lot of explanation to families (and can cause distress to patients). Spending time on these irrelevant parts of the plan distracts the nurses, families and other team members from understanding goals of the day. I recommended he become more succinct (but maintain his detail oriented improved skills!). An example- we had a patient weaning to LFNC and in his plan he mentioned if she worsened, using TXA and intubating. She was on the improving phase and this was distracting and distressing. It would be relevant if she was escalating. Just because it's written on the handoff, doesn't mean in should be in the plan on rounds. Overall appreciated his hard work on our team!",,,,,,,,,,,NICU/PICU,,,
1737f08a-ce21-4ab1-91cd-d7ef26146b82,3625e2dbb11672b04f9fb8e1cedd897b,"CONSULT a subspecialist/surgeon- identification of need, communicate question, follow up recommendations",9e84c3a9-a0fa-462f-99e7-b5ea0295d2b7,68946a01-0adf-47b4-87b0-b68d7291e050,031e75f4167fc9265633fc7674f8dfdc,2025-08-31 20:07:00.000,2025-08-31 20:07:00.000,2025-09-02 05:03:08.488,2025-09-02 04:59:24.092,2025-09-07 20:07:00.000,031e75f4167fc9265633fc7674f8dfdc,Attending,49ffe2b643d50b18343392918911b262,Trainee,3,3,Attending,Seek and manage consultation or referral for patients who require subspecialty medical or surgical care,61e94735-dafb-4940-95c3-e47b769e4bd6,,,,,,,,,3,Complex,,,,,,Excellent thorough presentation and follow through,,,,,,,,,,,ED,4,"RESIDENT LED CARE WITH MINIMAL SUPERVISION NEEDED: Resident directed care, supervision only led to small adjustments in care",
1b47c94a-e19b-43de-9c2e-6b2bbf390fe8,3625e2dbb11672b04f9fb8e1cedd897b,LEAD a Team and/or SUPERVISE others,81af5e1f-5236-4d7f-a489-2a6b214146da,1ad86496-5e1e-423e-9e58-16fee870cf2c,689436dc9bee6068c4160f34d1664ce2,2025-08-01 21:37:59.000,2025-08-01 21:37:59.000,2025-08-05 03:53:54.060,2025-08-01 21:39:20.694,2025-08-08 21:37:59.000,38775c8b63db415e9274e1618009ae38,Attending,689436dc9bee6068c4160f34d1664ce2,Trainee,3,3,Trainee,"Lead, supervise, and collaborate with other members of the healthcare team",0e160f52-09fb-499c-a74d-5af4602aa763,2,"Supervise others (e.g., intern, medical student)",,,,,,,2,Moderate,,,,,,required minimal support and all decisions were medically appropriate and very reasonable.,,,,,,,,,,,Nursery/Delivery,5,"RESIDENT LED CARE WITHOUT SUPERVISION NEEDED: May benefit from continued learning and growth; however, care would have been safe and effective without a supervisor",
1c655b68-023f-41d5-bc3e-29f847fb1cac,3625e2dbb11672b04f9fb8e1cedd897b,"CONSULT a subspecialist/surgeon- identification of need, communicate question, follow up recommendations",45e5b1ed-9512-4150-b8fe-e8971709f6b2,f784248f-f203-4830-991f-801cff0c08e6,916da6ca0d64ec77b65b2972f3a82a72,2025-07-28 21:12:25.174,2025-07-28 21:12:25.174,2025-07-28 21:16:31.662,2025-07-28 21:13:54.010,2025-08-04 21:12:25.174,916da6ca0d64ec77b65b2972f3a82a72,Attending,73c44eed3febd762c738ce177b264217,Trainee,3,3,Attending,Seek and manage consultation or referral for patients who require subspecialty medical or surgical care,61e94735-dafb-4940-95c3-e47b769e4bd6,,,,,,,,,3,Complex,,,,,,Had a very quick and accurate differential and coordinated care very efficiently for a patient who needed a very expedited workup with multiple subspecialists. Advocated for the patients needs outside of our normal systems leading to a better outcome for the patient.,,,,,,,,,,,Hospitalist/GP Inpatient,4,"RESIDENT LED CARE WITH MINIMAL SUPERVISION NEEDED: Resident directed care, supervision only led to small adjustments in care",
1d510a6b-dede-469e-b1b9-289e7a5ca646,3625e2dbb11672b04f9fb8e1cedd897b,ACUTE COMMON PROBLEM,30aba215-267e-4169-85ac-771de3294939,68946a01-0adf-47b4-87b0-b68d7291e050,031e75f4167fc9265633fc7674f8dfdc,2025-08-31 20:07:00.000,2025-08-31 20:07:00.000,2025-09-02 05:00:28.212,2025-09-02 04:59:21.311,2025-09-07 20:07:00.000,031e75f4167fc9265633fc7674f8dfdc,Attending,49ffe2b643d50b18343392918911b262,Trainee,3,3,Attending,ACUTE COMMON PROBLEM (ED),ee2f7072-c7ab-4497-97ba-04f383b0eb3a,,,,,,,,,3,Complex,31,Other,,,,"Excellent history, exam, follow through, patient management",,,,,,,,,,,ED,4,"RESIDENT LED CARE WITH MINIMAL SUPERVISION NEEDED: Resident directed care, supervision only led to small adjustments in care",
1e93a17e-68cc-4220-acbb-73d986baaa96,3625e2dbb11672b04f9fb8e1cedd897b,LEAD a Team and/or SUPERVISE others,e3c3ad2a-45c0-4559-a13b-0acc5b8bce70,e2107d99-d1cf-44d4-a50f-0ce832db073c,5dcc07c9e36aabb9f2801df9fffc186e,2025-10-22 19:17:36.754,2025-10-22 19:17:36.754,2025-10-22 19:20:50.737,2025-10-22 19:18:44.547,2025-10-29 19:17:36.754,5dcc07c9e36aabb9f2801df9fffc186e,Attending,49ffe2b643d50b18343392918911b262,Trainee,3,3,Attending,"Lead, supervise, and collaborate with other members of the healthcare team",0e160f52-09fb-499c-a74d-5af4602aa763,1,"Lead a healthcare team (e.g., during rounds or an acute care event)",,,,,,,2,Moderate,,,,,,"**** is doing a great job leading rounds. She keeps the team on track while presenting patients, placers orders, and provides insight for the team on her plans. She patiently directs the intern to information within the chart when they are missing key details. She helps the intern coordinate with other teams members (speech, specialists, social work, etc). She teaches the intern about her reasoning for plan changes during rounds.",,,,,,,,,,,NICU/PICU,5,"RESIDENT LED CARE WITHOUT SUPERVISION NEEDED: May benefit from continued learning and growth; however, care would have been safe and effective without a supervisor",
216bd71e-be53-498e-972e-c92aa32a8e4e,3625e2dbb11672b04f9fb8e1cedd897b,ACUTE CARE VISIT NOT requiring transfer to higher level of care,d6660952-4d66-4af5-b3fb-6afc0ecd1f44,8c586502-74fb-4c21-a661-e63cf74eb0ed,49ffe2b643d50b18343392918911b262,2025-08-21 21:59:25.000,2025-08-21 21:59:25.000,2025-08-28 20:43:09.328,2025-08-21 22:00:08.561,2025-08-28 21:59:25.000,ba0d1e212af0a54702c3d332390572bf,Attending,49ffe2b643d50b18343392918911b262,Trainee,3,3,Trainee,"Manage a patient with an acute, common diagnosis (Primary Care Clinic)",f6a3e512-f8c4-4c48-9b29-63ed49ba6792,,,,,,,,,2,Moderate,31,Other,,,,**** handles various situations really well She has great instincts,,,,,,,,,,,Primary Care Clinic,5,"RESIDENT LED CARE WITHOUT SUPERVISION NEEDED: May benefit from continued learning and growth; however, care would have been safe and effective without a supervisor",
2f9b3fd2-2bf7-4a00-8b8f-e7756e60e91e,3625e2dbb11672b04f9fb8e1cedd897b,LEAD a Team and/or SUPERVISE others,81af5e1f-5236-4d7f-a489-2a6b214146da,3c348425-bfd8-4b03-8d44-3a9bb347d6ac,689436dc9bee6068c4160f34d1664ce2,2025-07-27 19:39:04.000,2025-07-27 19:39:04.000,2025-07-31 21:15:05.609,2025-07-27 19:43:23.052,2025-08-03 19:39:04.000,126d5a9ce043de615918e03491e64867,Attending,689436dc9bee6068c4160f34d1664ce2,Trainee,3,3,Trainee,"Lead, supervise, and collaborate with other members of the healthcare team",0e160f52-09fb-499c-a74d-5af4602aa763,2,"Supervise others (e.g., intern, medical student)",,,,,,,2,Moderate,,,,,,*** did a great job as the community senior. We had a very high census but she followed up with the most important tasks and had great communication skills with her interns. She kept her cool during times of high stress and led with a positive attitude.,,,,,,,,,,,Nursery/Delivery,4,"RESIDENT LED CARE WITH MINIMAL SUPERVISION NEEDED: Resident directed care, supervision only led to small adjustments in care",
348b8eca-0b56-4807-8066-50999a0e9926,3625e2dbb11672b04f9fb8e1cedd897b,"CONSULT a subspecialist/surgeon- identification of need, communicate question, follow up recommendations",9e84c3a9-a0fa-462f-99e7-b5ea0295d2b7,c65bd178-ba6a-4c15-aa15-005bd6a7e928,3ef258a0304baf258e39faed4120b72c,2025-07-24 15:10:57.294,2025-07-24 15:10:57.294,2025-07-24 15:18:37.149,2025-07-24 15:16:02.931,2025-07-31 15:10:57.294,3ef258a0304baf258e39faed4120b72c,Attending,07396c086451c5ddea009a7b222d9ad2,Trainee,3,3,Attending,Seek and manage consultation or referral for patients who require subspecialty medical or surgical care,61e94735-dafb-4940-95c3-e47b769e4bd6,,,,,,,,,1,Straightforward,,,,,,"Dr. ********* recognized need to call Hand specialty service on call to arrange outpatient follow up, even though the injury did not require an urgent procedure. The fingertip was partially avulsed with nailbed involvement, but without exposed bone and therefore needed a dressing. Dr. ********* handled the call to the consultant without supervision. Continue to trust your instincts and continue to build your knowledge base about indications for specialty referrals",,,,,,,,,,,ED,5,"RESIDENT LED CARE WITHOUT SUPERVISION NEEDED: May benefit from continued learning and growth; however, care would have been safe and effective without a supervisor",
35a74cc8-8373-4462-9a8f-925bae1bd4c2,3625e2dbb11672b04f9fb8e1cedd897b,LONGITUDINAL CONTINUITY CLINIC ASSESSMENT,4b877510-e4cf-4a2a-aa62-3a346fe0e2f0,7e09b330-8575-43a3-b0ca-40bdb0bc64ed,4ddf2220f1bd1bff5acde9d4a429c9d2,2025-09-26 04:58:39.239,2025-09-26 04:58:39.239,2025-09-26 05:00:18.300,2025-09-26 04:59:22.330,2025-10-03 04:58:39.239,4ddf2220f1bd1bff5acde9d4a429c9d2,Attending,22377b234498112a71ccb0322027188e,Trainee,3,3,Attending,LONGITUDINAL CONTINUITY CLINIC,8939b0fc-3570-4434-b51b-7def87f5ea18,,,,,,,,,,,,,3,12 or more clinic sessions,,,,,,,5,The resident does not usually require help with the plan,,,1,Yes,Primary Care Clinic,4,Rarely or never,"She is consistently respectful of patients and families, and her attention to detail never overshadows her ability to see the whole clinical picture. One of her greatest strengths is recognizing and responding to family dynamics and cultural sensitivities, which adds depth to her care. She demonstrates strong professional boundaries and models this well for others. She is remarkably willing to step in and help-sometimes almost too willing. That generosity is a gift to the team, though she should remain mindful of balancing it to avoid burnout. She has a natural ability to pick up on the nuances of a situation quickly and apply them thoughtfully in her care. What makes her stand out is the energy she brings to patient care-it's contagious and lifts the team. She already knows she wants to land in heme/onc, and it is a perfect fit for her skills and temperament. The combination of her empathy, adaptability, and ability to connect deeply with patients will serve her well in such a challenging and meaningful field."
3603411e-9a3b-4b8b-8bd9-73964a835c4a,3625e2dbb11672b04f9fb8e1cedd897b,Single Free Text Question- GENERAL FEEDBACK,06c814d2-4bc1-11f0-9e6f-9f3b9bf323fa,1b36702b-9a79-4b6d-a721-bd4afd8c5deb,ac4574e8060eb65eb04d1aebe5941446,2025-10-15 01:40:52.000,2025-10-15 01:40:52.000,2025-10-15 01:53:17.561,2025-10-15 01:42:30.078,2025-10-22 01:40:52.000,a58c3dbfdfaf69a801507b871ca51e3e,Attending,ac4574e8060eb65eb04d1aebe5941446,Trainee,3,3,Trainee,General Feedback (narrative questions only),c54cf74f-df33-4d67-89fd-08ef4110f5d5,,,,,2,Based on multiple personal observations,,,,,,,,,,"**** has done a fantastic job in the Pediatric ICU. He was tasked with taking care of and coordinating care for the most complex patient on our unit and did a wonderful job. He can be counted on to speak with consultants about difficult questions, address nursing concerns and escalate them as appropriate. He makes good medical decisions and I feel like I can trust him. He's dedicated to his patients, pleasant to work with and will make an excellent consultant in the future.",,"This is very, very hard to do as a resident, but beginning to look at the evidence behind decision making and being able to cite papers as part of your medical reasoning is a super next level skill. It's something that some of my top attendings do and will increase your credibility a ton.",,,,,,,,,NICU/PICU,,,
3e85b925-368d-4c03-82f1-32cd161cb3d4,3625e2dbb11672b04f9fb8e1cedd897b,Single Free Text Question- GENERAL FEEDBACK,06c814d2-4bc1-11f0-9e6f-9f3b9bf323fa,3575a233-415c-4633-8498-0b3742823c98,ac321f357eecc44773c1bca9a1b299dc,2025-09-30 16:28:39.000,2025-09-30 16:28:39.000,2025-09-30 16:33:53.630,2025-09-30 16:31:45.484,2025-10-07 16:28:39.000,ac321f357eecc44773c1bca9a1b299dc,Attending,ac4574e8060eb65eb04d1aebe5941446,Trainee,3,3,Attending,General Feedback (narrative questions only),c54cf74f-df33-4d67-89fd-08ef4110f5d5,,,,,1,Based on a single encounter or day,,,,,,,,,,"Excellent notes for admits X 4. With the new note format in Epic the AP becomes even more important to be concise. **** did a great job of constructing a one liner that highlighted critical past history, current organ failure and leading diagnosis.",,Try to use exact dates instead of non specific terms like today/tomorrow,,,,,,,,,NICU/PICU,,,
3f2056bd-5cfc-4ded-bc69-c57afb423a8d,3625e2dbb11672b04f9fb8e1cedd897b,LONGITUDINAL CONTINUITY CLINIC ASSESSMENT,4b877510-e4cf-4a2a-aa62-3a346fe0e2f0,bd4e92f6-8cbd-444e-87d7-5b063823150e,3ffe800dfd51fc8672260592cd120991,2025-10-14 18:40:17.000,2025-10-14 18:40:17.000,2025-10-14 18:45:50.804,2025-10-14 18:40:57.718,2025-10-21 18:40:17.000,3ffe800dfd51fc8672260592cd120991,Attending,49ffe2b643d50b18343392918911b262,Trainee,3,3,Attending,LONGITUDINAL CONTINUITY CLINIC,8939b0fc-3570-4434-b51b-7def87f5ea18,,,,,,,,,,,,,1,1-4 clinic sessions,,,,,,,5,The resident does not usually require help with the plan,,,1,Yes,Primary Care Clinic,4,Rarely or never,"Dr. ********* is excellent at establishing meaningful connections with patients and developing care plans that are truly patient-centered. Recently, we had several patients in clinic with varied behavioral health concerns, and Dr. ********* took a thorough and thoughtful history. In collaboration with each family, she developed individualized plans that thoughtfully addressed medication options, therapy needs, and the future course of treatment."
41dfbbe8-f41f-4c39-ad18-a48df0048ba2,3625e2dbb11672b04f9fb8e1cedd897b,"ROUTINE HEALTH VISIT for child WITHOUT significant complex, chronic, or special health care needs",ebffffa8-c755-4a62-b157-dc3a17ed3385,87d2df77-9e2c-4a52-a7db-b8d59a80b934,5fc7e6c9bb53f1a2acbe7d210855248f,2025-10-01 22:57:43.000,2025-10-01 22:57:43.000,2025-10-06 15:16:04.396,2025-10-01 22:59:08.673,2025-10-08 22:57:43.000,63eb416a916203b60278a8c94cf61ac6,Attending,5fc7e6c9bb53f1a2acbe7d210855248f,Trainee,3,3,Trainee,Providing preventative primary care for children of all ages,e53c420f-bd1d-48c1-973c-2ef023a8753d,,,4,Adolescent,,,,,3,Complex,,,,,,Established a good rapport with patient and parent. Discussed management of asthma in a clear and concise way. Made a plan for escalating care and communicated this well to patient. We discussed ways to bill for complex well checks that also involve problem-based visits. Continue to learn about billing/coding practices as you prep for residency graduation.,,,,,,,,,,,Primary Care Clinic,4,"RESIDENT LED CARE WITH MINIMAL SUPERVISION NEEDED: Resident directed care, supervision only led to small adjustments in care",
4ef50981-d19a-46ee-ba7d-0f7785232317,3625e2dbb11672b04f9fb8e1cedd897b,"CONSULT a subspecialist/surgeon- identification of need, communicate question, follow up recommendations",45e5b1ed-9512-4150-b8fe-e8971709f6b2,371d73d4-538e-4fb1-b5d7-23af5f123c77,71c61c203b0593c5d7d3a57319ebd69d,2025-09-25 04:45:08.000,2025-09-25 04:45:08.000,2025-09-25 04:50:59.431,2025-09-25 04:49:02.488,2025-10-02 04:45:08.000,71c61c203b0593c5d7d3a57319ebd69d,Attending,689436dc9bee6068c4160f34d1664ce2,Trainee,3,3,Attending,Seek and manage consultation or referral for patients who require subspecialty medical or surgical care,61e94735-dafb-4940-95c3-e47b769e4bd6,,,,,,,,,2,Moderate,,,,,,"*** communicated with and followed up with neurology consultants on a patient with new onset afebrile prolonged seizures. Kept the patient and family updated, coordinated care with nurses, and ultimately arranged a disposition all independently. Excellent anticipatory guidance given to the family.",,,,,,,,,,,Hospitalist/GP Inpatient,5,"RESIDENT LED CARE WITHOUT SUPERVISION NEEDED: May benefit from continued learning and growth; however, care would have been safe and effective without a supervisor",
